book_id,book_authors,book_desc,book_edition,book_format,book_isbn,book_ pages,book_rating,book_rating_count,book_review_count,book_title,genres,image_url,book_ price,,,,,,,,,
52393,Jackie Pullinger|Andrew Quicke,"The true story of how one woman's faith resulted in the conversion of hundreds of drug addicts, prostitues and hardened criminals in Hong Kong's infamous Walled City.",,Paperback,9.78E+12,238,4.38,2976,161,Chasing the Dragon: One Woman's Struggle Against the Darkness of Hong Kong's Drug Den,Christian|Biography|Nonfiction|Religion|Christianity,https://images.gr-assets.com/books/1178500552l/801823.jpg,238,,,,,,,,,
39029,Ms. Venom,"From the young age of sixteen, Sincere Jones finds out how hard life is dealing with the death of his mother. As he stepping up to take care of his thirteen year old sister. Losing his mother came to him as one big surprise, learning last minute she had breast cancer. There was no way to save her, they found out the cancer had spread to other places sealing her fate. To avoid being two lost teenagers in the system, they were forced to live with their only aunt Teresa. She took them in a way to get over on the state. More cash relief and more food stamps, without that she would have never taken them into home in Marina Village Projects. She made them her personal slaves, cooking, cleaning, and making runs to the dry cleaners. He leaves his aunt’s house after meeting a nurse at Bridgeport Hospital that would take him and his sister in away from the poor living arrangements they were already in. Will this nurse be able to save him? Is her love enough to change him, or will the streets take him under? Only time will tell that but first you have to read the book!",,Kindle Edition,,,4.33,12,5,Sincere's Rise Out The Hood,Urban,https://images.gr-assets.com/books/1420447978l/24302864.jpg,,,,,,,,,,
28471,Chimamanda Ngozi Adichie,"From the best-selling author of Americanah and We Should All Be Feminists comes a powerful new statement about feminism today--written as a letter to a friend. A few years ago, Chimamanda Ngozi Adichie received a letter from a dear friend from childhood, asking her how to raise her baby girl as a feminist. Dear Ijeawele is Adichie's letter of response.Here are fifteen invaluable suggestions--compelling, direct, wryly funny, and perceptive--for how to empower a daughter to become a strong, independent woman. From encouraging her to choose a helicopter, and not only a doll, as a toy if she so desires; having open conversations with her about clothes, makeup, and sexuality; debunking the myth that women are somehow biologically arranged to be in the kitchen making dinner, and that men can ""allow"" women to have full careers, Dear Ijeawele goes right to the heart of sexual politics in the twenty-first century. It will start a new and urgently needed conversation about what it really means to be a woman today.",,Hardcover,9.78E+12,63,4.56,27427,4061,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions",Nonfiction|Feminism|Writing|Essays,https://images.gr-assets.com/books/1493035257l/33585392.jpg,63,,,,,,,,,
4626,Elizabeth Payson Prentiss,"""Stepping Heavenward"" is the fictional coming of age story of a young Christian girl named Katherine. The story follows her life from when she is sixteen, though courtship, engagement, marriage, having children, and the many challenges that she confronts in her adult life. This classic Christian story is told through a series of journal entries by Katherine and is an inspirational tale for young girls who themselves are facing the very same challenges of growing up.",,Paperback,9.78E+12,352,4.27,5750,361,Stepping Heavenward,Christian|Fiction|Christian Fiction|Classics|Historical|Historical Fiction|Religion|Christianity|Religion|Faith,https://images.gr-assets.com/books/1347987045l/722737.jpg,352,,,,,,,,,
42712,Arthur C. Clarke|J.B. de Mare|Jean Schalekamp,"Bevat de boeken:- 2001 Een ruimte-Odyssee- 2010 Odyssee 22001: EEN RUIMTE-ODYSSEE is de roman die ten grondslag ligt aan Stanley Kubricks bekroonde film '2001 - A Space Odyssey'. Het boek heeft sinds verschijning in de jaren zestig zijn plaats bovenaan de ranglijst van sf-klassiekers niet meer afgestaan.Een buitenaards object zendt vanaf de maan signalen uit naar Jupiter. Ruimteschip Discovery, uitgerust met de zeer geavanceerde boordcomputer Hal, gaat op onderzoek uit. Maar halverwege de reis draait Hal door. Hij eist het commando van het schip op en ruimt de bemanning uit de weg. Gezagvoerder David Bowman blijft moederziel alleen over om te redden wat er nog te redden valt...In 2010: ODYSSEE 2 onderzoekt een Russisch-Amerikaanse expeditie uit wat er precies met de Discovery en de bemanning is gebeurd. Waarom is Hal gek geworden? Waar is David Bowman gebleven? Wat is de functie van die geheimzinnige monolieten? Met op de achtergrond de dreigende vernietiging van de Aarde moeten de bemanningsleden samenwerken om raadsels op te lossen die de kosmos omvatten.Twee onvergetelijke meesterwerken van Arthur C. Clarke nu voor het eerst samen in één band!",,Paperback,,511,4.33,12,1,Odyssee Omnibus 1,Science Fiction,https://images.gr-assets.com/books/1204805507l/2960686.jpg,511,,,,,,,,,
34875,Linda Goodman|Crystal Bush,The easy-to-use tables included in this book make it simple to create astrological charts for anyone whose birth date and time is known--even for those who don't know anything about astrology. Online posting to horoscope sites.,,,9.78E+12,,3.9,447,10,Linda Goodman's Relationship Signs,Esoterica|Astrology|Nonfiction|Spirituality,https://images.gr-assets.com/books/1327991580l/2573751.jpg,,,,,,,,,,
32216,Paul Bogard,"Una noche estrellada es una de las maravillas más impactantes de la naturaleza, pero en nuestra era éstas son tan luminosas que es casi imposible experimentar la verdadera oscuridad. La exposición a la luz artificial ha probado ser un factor que afecta el ambiente, el bienestar y la salud: desde trastornos de sueño hasta casos de cáncer.En este libro, Paul Bogard viaja por el mundo en busca del hogar de la verdadera noche; en su recorrido mezcla narrativa personal, la historia natural, salud, ciencia y folclor para mostrar exactamente qué hemos perdido, qué nos queda y qué podemos aún recuperar.Desde el hotel Luxor en las Vegas -el lugar más brillante del planeta- hasta los desiertos más inhóspitos, nuestra experiencia moderna de la oscuridad se convierte en una breve y escueta vivencia. En una época en que la luz artificial se ha extendido desde las ciudades hasta los suburbios y pueblos rurales en donde las noches no son ni la sombra de lo que eran hacen veinte años, el autor observa las maneras en que la naturaleza lucha por seguir existiendo.La contaminación lumínica es una de las pocas que aún podemos combatir y el recorrido panorámico del planeta que este libro hace nos da suficientes razones para apagar la luz... al menos esta noche.""Volver a la luz de las estrellas y permitir que la sombra de la naturaleza reafirme su bálsamo me parecen objetivos modestos, nobles y profundos; el libro de Bogard hace la mejor defensa de ambos."" - The Guardian""Absorbente... El fin de la oscuridad es una crítica poderosa y convincente de nuestro mundo sobreexpuesto."" - Wall Street Journal.",,Paperback,,359,3.96,1373,281,El fin de la Oscuridad. El ocaso de la noche en una era de luz artificial.,Nonfiction|Science|Environment|Nature|Environment|Science|Astronomy|History,https://images.gr-assets.com/books/1414565788l/23472563.jpg,359,,,,,,,,,
43958,Alexander Pope,A satirical poem that intentionally over-dramatizes an incident in which a lock of a woman's hair is cut without her permission.,,Paperback,9.78E+12,53,3.56,12083,227,The Rape of the Lock,Poetry|Classics|Fiction|Literature|18th Century|Academic|School|Literature,https://images.gr-assets.com/books/1348979199l/2262521.jpg,53,,,,,,,,,
26291,James Dawson|Juno Dawson,"Roberta 'Bobbie' Rowe is not the kind of person who believes in ghosts. A Halloween dare at her ridiculously spooky boarding school is no big deal, especially when her best friend Naya and cute local boy Caine agree to join in too. They are ordered to summon the legendary ghost of 'Bloody Mary': say her name five times in front of a candlelit mirror, and she shall appear... But, surprise surprise, nothing happens. Or does it?Next morning, Bobbie finds a message on her bathroom mirror... five days... but what does it mean? And who left it there? Things get increasingly weird and more terrifying for Bobbie and Naya, until it becomes all too clear that Bloody Mary was indeed called from the afterlife that night, and she is definitely not a friendly ghost. Bobbie, Naya and Caine are now in a race against time before their five days are up and Mary comes for them, as she has come for countless others before... A truly spine-chilling yet witty horror from shortlisted 'Queen of Teen' author James Dawson.",,Paperback,9.78E+12,287,3.94,2691,580,Say Her Name,Horror|Young Adult|Fantasy|Paranormal|Mystery|Paranormal|Ghosts,https://images.gr-assets.com/books/1380886158l/18621200.jpg,287,,,,,,,,,
10002,Dusty Bunker,,,Paperback,9.78E+12,268,4.21,321,21,Numerology and the Divine Triangle,Spirituality|Spirituality|New Age|Nonfiction|Occult|Tarot|Occult,https://images.gr-assets.com/books/1407111230l/108314.jpg,268,,,,,,,,,
52130,W.R. Mitchell,,,Paperback,,62,3.8,5,0,Haunted Yorkshire,European Literature|British Literature|Humor|Folklore|Horror|Ghost Stories,https://images.gr-assets.com/books/1237594445l/6348415.jpg,62,,,,,,,,,
37587,Jan Krause Greene,"What if you were about to become a grandmother for the first time and you discovered you were pregnant? What if you believed you conceived this child in a dream? What if you tried to end the pregnancy and failed?Gloria Geist's world is turned completely upside down when she discovers she is pregnant and she knows her husband can not be the baby's father. Her recurring dreams about a young girl who calls herself Earth Girl initiate a quest for understanding that leads her to question the nature of time and the possibility of reincarnation.As she is exposed to mystic wisdom through the voice in her dreams, she learns, not only about herself, but also the many facets of family love and acceptance. Her journey of self-discovery ultimately connects her to the future in a way she could never have imagined.",,Paperback,9.78E+12,262,4.22,65,36,I Call Myself Earth Girl,Fantasy|Science Fiction Fantasy,https://images.gr-assets.com/books/1374638794l/17946659.jpg,262,,,,,,,,,
3495,Carlos Ruiz Zafón|Lucia Graves,"A mysterious house harbors an unimaginable secret. . . .It’s wartime, and the Carver family decides to leave the capital where they live and move to a small coastal village where they’ve recently bought a home. But from the minute they cross the threshold, strange things begin to happen. In that mysterious house there still lurks the spirit of Jacob, the previous owners’ son, who died by drowning.With the help of their new friend Roland, Max and Alicia Carver begin to explore the suspicious circumstances of that death and discover the existence of a mysterious being called The Prince of Mist—a diabolical character who has returned from the shadows to collect on a debt from the past. Soon the three friends find themselves caught up in an adventure of sunken ships and an enchanted stone garden, which will change their lives forever.",,Hardcover,9.78E+12,218,3.68,25829,2294,The Prince of Mist,Fantasy|Young Adult|Mystery|Fiction|Horror,https://images.gr-assets.com/books/1261604683l/7128341.jpg,218,,,,,,,,,
15534,CLAMP|William Flanagan,"CAN PURE DETERMINATION DEFEAT A MASTER MAGICIAN?Sakura is awake, but she remembers almost nothing–certainly not Syaoran, who has sacrificed everything to help her. Accompanied by the happy-go-lucky Fai, the intense Kurogane, and the strikingly odd creature Mokona Modoki, Sakura and Syaoran make their way into a new universe where a traveling magician has suddenly become frighteningly powerful and is terrorizing an entire town. Only a few independent-minded stragglers remain to battle for control of their own lives. Fai, the lone magician in the group, traded his magical powers to the dimension witch, xxxHOLiC’s Yûko, before the journey started. Without a weapon with which to fight, can the extraordinary group of friends defeat a master magician who can control the Earth’s elements?",,Paperback,9.78E+12,196,4.28,5571,64,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 03",Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics|Romance,https://images.gr-assets.com/books/1386920659l/13569.jpg,196,,,,,,,,,
19339,Victor Cornwall|St. John Trevelyan|Duncan Crowe|James Peak,"Spanning much of the 20th Century, and revolving around the infamous gentlemen’s club of London, SCOUNDRELS is the jaw-dropping memoirs of the disreputable spies, Major Cornwall and Major Trevelyan. The Majors recount scandalous tales of murder on Everest, panda hunting with the last Chinese Emperor, and the theft of a uniquely sordid item from the Nazi fortress Klunghammer. But why have they been under house arrest for over thirty years? Historically accurate, morally questionable and absolutely true, SCOUNDRELS is one part Flashman to two parts Mordecai Trilogy stirred vigorously and dashed in the face of Ian Fleming. It will leave you with a nasty taste in your mouth, and horribly hungover.",,Kindle Edition,,281,4.14,166,45,Scoundrels,Humor|History,https://images.gr-assets.com/books/1489708913l/34610627.jpg,281,,,,,,,,,
14490,Mary  Stewart,"Arthur Pendragon is King! Unchallenged on the battlefield, he melds the country together in a time of promise. But sinister powers plot to destroy Camelot, and when the witch-queen Morgause -- Arthur's own half sister -- ensnares him in an incestuous liaison, a fatal web of love, betrayal, and bloody vengeance is woven.",,Paperback,9.78E+12,513,4.16,13244,360,The Last Enchantment,Fantasy|Fiction|Historical|Historical Fiction|Mythology|Arthurian|Historical,https://images.gr-assets.com/books/1424822551l/64105.jpg,513,,,,,,,,,
679,Thomas Hardy,"Jude Fawley's hopes of a university education are lost when he is trapped into marrying the earthy Arabella, who later abandons him. Moving to the town of Christminster where he finds work as a stonemason, Jude meets and falls in love with his cousin Sue Bridehead, a sensitive, freethinking 'New Woman'.",,Paperback,9.78E+12,310,3.81,53998,2585,Jude the Obscure,Classics|Fiction|Literature|Literature|19th Century,https://images.gr-assets.com/books/1389403264l/50798.jpg,310,,,,,,,,,
25787,M.S. Parker,"I've always loved my life. Women, drugs and alcohol. Three of the greatest things in the world. Then my father decided that I wasn't living up to the high standards of our family and gave me an ultimatum. Get married or lose it all.When Blayne Westmore screws up for the thousandth time, his father lays down the law. Blayne has to find a wife and settle down or he'll be disowned.Twenty-three year-old Livie Dusek is a Czech immigrant working hard towards the American dream – one that doesn't involve love. But when a handsome stranger offers her a marriage proposal and more money than she could ever dream off, she accepts, much against her sister’s wishes. Livie has just one rule for her future husband: No sex between them.Don't miss the newest steamy series from best-selling author M.S. Parker.",,ebook,,150,4.07,414,57,"Twisted Affair, Vol. 1",Contemporary|Romance|Romance|Contemporary Romance|Adult Fiction|Erotica,https://images.gr-assets.com/books/1424761078l/25007393.jpg,150,,,,,,,,,
40078,Richelle Mead|Emma Vieceli|Leigh Dragoon,"WHEN LOVE AND JEALOUSY COLLIDE ON THE SLOPES. WINTER BREAK TURNS DEADLY.A Strigoi attack puts St. Vladimir's on high alert, and the Academy whisks its students away on a mandatory Holiday ski trip. But the glittering winter landscape and posh Idaho resort only provide the illusion of safety. When three students run away to strike back at the Strigoi, Rose must join forces with Christian to rescue them. Only this time, Rose - and her heart - are in more danger than she could have imagined.",,Paperback,9.78E+12,156,4.32,5366,318,Frostbite: The Graphic Novel,Sequential Art|Graphic Novels|Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy,https://images.gr-assets.com/books/1331421398l/9723976.jpg,156,,,,,,,,,
20891,Carry Slee,"Op de dag dat Naomi bij haar zus Elise intrekt, ontmoet ze Jelle, voor wie ze als een blok valt. Gelukkig komt de liefde van twee kanten, want het is voor Naomi de eerste keer sinds Eric dat ze weer verliefd is. Maar Jelle worstelt met zijn verleden en dat heeft grote gevolgen voor zijn leven nu. Ook Elise worstelt met haar verleden. Ze leidt een stil en teruggetrokken leven. Wanneer ze promotie op haar werk maakt, gaat het helemaal mis. Ze krijgt last van nachtmerries en wordt vaak hyperventilerend wakker. Pijnlijke herinneringen uit haar verleden dringen zich aan haar op. Dan ontmoet ze Rafaël. Hij straalt een en al rust uit en introduceert haar bij Jonathan, die leiding geeft aan een groep mannen en vrouwen die in de Ark woont. Op een dag neemt Elise een radicale beslissing, die gevolgen heeft voor alles en iedereen in haar omgeving... Brainwash is het intrigerende en meeslepende verhaal over drie jongeren die in een maalstroom terechtkomen wanneer onverwerkte gebeurtenissen uit het verleden de kop op steken.",,Hardcover,9.79E+12,290,3.12,239,19,Brainwash,Young Adult,https://images.gr-assets.com/books/1339268240l/15698571.jpg,290,,,,,,,,,
45198,Jacob A. Riis|Luc Sante,"First published in 1890, Jacob Riis's remarkable study of the horrendous living conditions of the poor in New York City had an immediate and extraordinary impact on society, inspiring reforms that affected the lives of millions of people.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",,Paperback,9.78E+12,256,3.76,2028,198,How the Other Half Lives,History|Nonfiction|Classics|New York|Sociology|Art|Photography,https://images.gr-assets.com/books/1390174770l/882203.jpg,256,,,,,,,,,
21174,Kendall McKenna,"A Marine werewolf and his commander bring legends to life while surviving combat deployment in Afghanistan.Lieutenant Lucas Young doesn't know much about shifters. When Sergeant Noah Hammond is assigned to Lucas' platoon, the Marine Corps' True Alpha werewolf challenges the Lieutenant's authority and his self-control. As Lucas learns to dominate and command Noah, he struggles against a strong attraction and deepening emotional bond. During their combat deployment to Afghanistan, Lucas and Noah begin mirroring legendary partnerships. Their bond and their power grow as they survive dangerous combat and ambushes. When one of them is wounded in battle, they both must embrace the strength of their bond before they lose each other forever.",,ebook,9.78E+12,336,4.18,3131,481,Strength of the Pack,Romance|M M Romance|Fantasy|Paranormal|War|Military Fiction|Paranormal|Shapeshifters|Romance,https://images.gr-assets.com/books/1404163381l/17258293.jpg,336,,,,,,,,,
51068,Shirley Damsgaard,"Life is busier than ever for witch Ophelia Jensen. In addition to her day job at the library, she—with the help of her grandmother Abby—is preparing to officially adopt Tink, the young medium she's taken under her wing. So when Ophelia's elderly Aunt Dot, eager for adventure, wants to investigate the murder of a funeral director in the neighboring town, Ophelia tries to say no. But then Tink's dog pulls a skull out of the woods—a skull that may belong to a murder victim.Finding mysterious bones in the woods isn't the only strange thing that's happened to Tink lately. She's been having visions of ghastly ghosts imploring her for help. But before Ophelia can connect the apparitions with the murder, Tink is kidnapped! Ophelia and Abby will have to battle a creepy crematorium owner and an invasion from some modern-day body snatchers to find their protégé . . . or else they'll have to hold a séance just to speak to her again.",,Paperback,9.78E+12,292,4.06,1730,72,The Witch Is Dead,Mystery|Fantasy|Paranormal|Paranormal|Witches|Mystery|Paranormal Mystery|Mystery|Cozy Mystery|Fiction|Fantasy,https://images.gr-assets.com/books/1388708146l/526797.jpg,292,,,,,,,,,
12048,Gabriel García Márquez|Seçkin Selvi,"""Yüzyıllık Yalnızlık'ı yazmaya başladığımda, çocukluğumda beni etkilemiş olan her şeyi edebiyat aracılığıyla aktarabileceğim bir yol bulmak istiyordum. Çok kasvetli, kocaman bir evde, toprak yiyen bir kızkardeş, geleceği sezen bir büyükanne ve mutlulukla çılgınlık arasında ayrım gözetmeyen, adları birörnek bir yığın akraba arasında geçen çocukluk günlerimi sanatsal bir dille ardımda bırakmaktı amacım. Yüzyıllık Yalnızlık'ı iki yıldan daha az bir sürede yazdım. Ama yazı makinemin başına oturmadan önce bu kitap hakkında düşünmek on beş, on altı yılımı aldı... Büyükannem, en acımasız şeyleri, kılını bile kıpırdatmadan, sanki yalnızca gördüğü şeylermiş gibi anlatırdı bana. Anlattığı öyküleri bu kadar değerli kılan şeyin, onun duygusuz tavrı ve imgelerindeki zenginlik olduğunu kavradım. Yüzyıllık Yalnızlık'ı büyükannemin işte bu yöntemini kullanarak yazdım... Bu romanı büyük bir dikkatle ve keyifle okuyan ve hiç şaşırmayan sıradan insanlar tanıdım. Şaşırmadılar, çünkü ben onlara hayatlarında yeni olan hiçbir şey anlatmamıştım. Kitaplarımda gerçekliğe dayanmayan tek satır bulamazsınız.""",,Paperback,,464,4.05,631058,24384,Yüzyıllık Yalnızlık,Fiction|Classics|Magical Realism|Literature,https://images.gr-assets.com/books/1382595738l/8653211.jpg,464,,,,,,,,,
5737,Wendy Mass,"GROUNDHOG DAY meets FLIPPED in this tale of a girl stuck in her birthday.It's Amanda's 11th birthday and she is super excited -- after all, 11 is so different from 10. But from the start, everything goes wrong. The worst part of it all is that she and her best friend, Leo, with whom she's shared every birthday, are on the outs and this will be the first birthday they haven't shared together. When Amanda turns in for the night, glad to have her birthday behind her, she wakes up happy for a new day. Or is it? Her birthday seems to be repeating iself. What is going on?! And how can she fix it? Only time, friendship, and a little luck will tell. . .",,Hardcover,9.78E+12,272,4.18,25544,2290,11 Birthdays,Fantasy|Childrens|Middle Grade|Realistic Fiction|Fiction|Childrens|Young Adult,https://images.gr-assets.com/books/1389496084l/4835838.jpg,272,,,,,,,,,
5324,Founding Fathers,"The Declaration of Independence was the promise of a representative government; the Constitution was the fulfillment of that promise.On July 4, 1776, the Second Continental Congress issued a unanimous declaration: the thirteen North American colonies would be the thirteen United States of America, free and independent of Great Britain. Drafted by Thomas Jefferson, the Declaration set forth the terms of a new form of government with the following words: ""We hold these Truths to be self-evident, that all men are created equal, that they are endowed with certain unalienable Rights, that among these are Life, Liberty, and the Pursuit of Happiness.""Framed in 1787 and in effect since March 1789, the Constitution of the United States of America fulfilled the promise of the Declaration by establishing a republican form of government with separate executive, legislative, and judicial branches. The first ten amendments, known as the Bill of Rights, became part of the Constitution on December 15, 1791. Among the rights guaranteed by these amendments are freedom of speech, freedom of the press, freedom of religion, and the right to trial by jury. Written so that it could be adapted to endure for years to come, the Constitution has been amended only seventeen times since 1791 and has lasted longer than any other written form of government.",,Paperback,9.78E+12,112,4.45,18447,292,The Declaration of Independence and The Constitution of the United States,History|Nonfiction|Politics|Classics|Philosophy|Reference,https://images.gr-assets.com/books/1320508156l/285500.jpg,112,,,,,,,,,
36560,Lynda Barry,"In this graphic novel that's part memoir and part creativity primer, Lynda Barry serves up comics that delve into the funk and sweetness of love, family, adolescence, race, and the hood. Name that Demon!!! Freaky boyfriends! Shouting Moms! Innocence betrayed! These are some of the pickled demons you'll meet as Lynda Barry mixes the true and the un-true into something she calls ""autobificitionalography."" From her nattering and intolerant/loving Filipina grandmother to the ex-boyfriend from hell who had lice, Lynda Barry's demons jump out of these   and double-dare you to speak their names. Called by Time magazine ""a work of art as well as literature,"" One Hundred Demons has been hailed for its shimmering watercolor images and unforgettable stories about life's little monsters.",,Paperback,9.78E+12,224,4.16,7311,511,One Hundred Demons,Sequential Art|Graphic Novels|Sequential Art|Comics|Autobiography|Memoir|Art|Nonfiction,https://images.gr-assets.com/books/1393946113l/29011.jpg,224,,,,,,,,,
35621,Jostein Gaarder|Kirsti Baggethun,"Esta extraordinaria obra de divulgación, que se ha convertido ya en una obra de culto, aporta una coherente visión de conjunto sobre aquellos aspectos imprescindibles para comprender la historia de la filosofía occidental. El mundo de Sofía tiene el mérito de haber conjugado, acertadamente, rigor y amenidad en una narración donde una joven irá conociendo su propia identidad mientras descubre la capacidad humana de hacer preguntas. “Si no sabemos en todo momento a dónde vamos, puede resultar útil saber de dónde venimos. Para manejar mi propia vida también necesito entender mis raíces en la historia. La misión de la filosofía es estimular el análisis crítico para poder ayudar en el avance de la comprensión de aquello que tiene valor y por lo cual merece la pena luchar.”",,Paperback,9.79E+12,638,3.9,160863,8744,El Mundo De Sofía,Philosophy|Fiction|Young Adult|Classics|Novels,https://images.gr-assets.com/books/1427143249l/1212515.jpg,638,,,,,,,,,
17223,Peter Kump,"The former National Director of Education for Evelyn Wood Reading Dynamics. presents his do-it-yourself program for increasing reading speed and boosting comprehension. This program distills fundamental principles and skills chat can be learned at home with the help of the drills and exercises provided. And because it lets readers choose their own materials and set their own pace, it's the ideal method for busy people juggling a full schedule.Peter Kump, a rapid reading expert, has been Director of Peter Kump Reading Consultants for over twenty years. He has taught rapid reading to White House staff, corporate groups, and individuals. He lives in New York City.", Revised edition,Paperback,9.78E+12,304,3.74,764,83,Breakthrough Rapid Reading,Self Help|Nonfiction|Productivity|Reference,https://images.gr-assets.com/books/1415582764l/100800.jpg,304,,,,,,,,,
24796,Robert Shearman|Toby Hadoke,"In Running Through Corridors, two Doctor Who lovers of old - Robert Shearman and Toby Hadoke - embark on an epic quest of friendship: spend the gap year of 2009 (when Doctor Who consisted of a handful of specials rather than a full season) re-watching the whole of Who two episodes a day, every day, from the show's start in 1963 and ending with David Tennant's swan song on New Year's, 2010.This three-volume series contains Shearman and Hadoke's diary of that experience - a grand opus of their wry observations about the show, their desire to see the good in every story, and their chronicle of the real-life changes to Who in that year.With this book, Who fans will feel that they're watching along with Shearman (World Fantasy Award winner, Hugo Award nominee and writer on the new Doctor Who) and Hadoke (renowned stage performer for his one-man comedy show, Moths Ate My Doctor Who Scarf) as they make their grand journey through the world's most wonderful and longest-running drama series.",,Paperback,9.78E+12,323,4.36,131,17,"Running Through Corridors, Volume 1: The 60s - Rob and Toby's Marathon Watch of Doctor Who",Media Tie In|Doctor Who|Nonfiction|Writing|Essays|Media Tie In|Tv|Criticism,https://images.gr-assets.com/books/1348103019l/8509434.jpg,323,,,,,,,,,
6874,T.M. Frazier,"Abby has been through hell and has survived one of the most brutal childhoods imaginable... barely. To the outside world she is just a loner with an attitude. When her grandmother dies in a tragic explosion, Abby is left with questions-and nothing else. Homeless, sleeping in a junkyard, and on the run from a system that has failed her over and over again, she meets Jake, a tattooed blue-eyed biker with secrets that rival her own. Two broken souls that can't be healed. They can't be saved. Abby & Jake have to decide if they can accept the darkness not only within one another, but within themselves. If they can accept each other for who they really are, they might be able to learn that love isn't always found in the light.Caution: This is not your typical romance. The story of Abby & Jake contains disturbing situations, graphic violence, sex, strong language, drug use, and all types of abuse. Dark Needs, A Dark Light of Day Novella, is available now.",,Paperback,9.78E+12,258,4.23,16465,1921,The Dark Light of Day,Dark|Romance|Sociology|Abuse|New Adult|Contemporary|Romance|Contemporary Romance,https://images.gr-assets.com/books/1434693216l/18278129.jpg,258,,,,,,,,,
46874,Charles Bukowski,"Nesta coletânea que reúne poemas de 1974 a 1977, Bukowski reflete uma série de experiências próprias, objetos, lugares e pessoas (principalmente mulheres) que conheceu e esmiúça um mundo marginal, no qual o amor é regado a bebida e drogas e não obedece a regra alguma.A poesia de Bukowski – que se orgulhava de ter escrito seu primeiro poema aos 35 anos – é marcada por um realismo lírico, repleta de informações biográficas, cheia de humor cáustico e desencantado. O melhor poeta da América, na opinião de Jean-Paul Sartre, exercitou uma escrita de temática urbana, mostrando o pior da sociedade americana, utilizando uma linguagem direta, crua.",Primeira Edição,Paperback,,304,4.15,22802,1051,O Amor É um Cão dos Diabos,Poetry|Fiction|Classics,https://images.gr-assets.com/books/1356972851l/17193263.jpg,304,,,,,,,,,
19382,Gail Honeyman|Alexandra Kranefeld,"Wie Eleanor Oliphant die Liebe suchte und sich selbst dabei fandEleanor Oliphant ist anders als andere Menschen. Eine Pizza bestellen, mit Freunden einen schönen Tag verbringen, einfach so in den Pub gehen? Für Eleanor undenkbar! Und das macht ihr Leben auf Dauer unerträglich einsam. Erst als sie sich verliebt, wagt sie sich zaghaft aus ihrem Schneckenhaus - und lernt dabei nicht nur die Welt, sondern auch sich selbst noch einmal neu kennen.Mit ihrem Debüt ""Ich, Eleanor Oliphant"" ist Gail Honeyman ein anrührender Roman mit einer unvergesslichen Hauptfigur gelungen. Ihre erfrischend schräge Sicht auf die Dinge zeigt uns, was im Leben wirklich zählt. Liebe. Hoffung. Ehrlichkeit. Und vor allen Dingen die Freundschaft.",,Kindle Edition,,529,4.34,223696,25604,"Ich, Eleanor Oliphant",Fiction|Contemporary|Audiobook,https://images.gr-assets.com/books/1490731088l/34724983.jpg,529,,,,,,,,,
38119,Behrouz A. Forouzan|Richard F. Gilberg,"The Second Edition of this useful book presents both computer science theory and C-language syntax with a principle-before-implementation approach. Forouzan and Gilberg continue to present a clear organizational structure, supplemented by easy-to-follow figures, charts, and tables.",Second Edition,Paperback,9.78E+12,832,3.83,82,6,Computer Science: A Structured Programming Approach Using C,Computer Science|Programming|Reference|Computer Science|Computers,https://images.gr-assets.com/books/1171837250l/122066.jpg,832,,,,,,,,,
50831,Michael J. Ortiz,"The witty and engaging diary of Susanna Shakespeare, the young daughter of William Shakespeare, from a first-time author.Thirteen-year-old Susanna Shakespeare longs for something exciting to happen in her boring village of Stratford, England. Her father, Will, is always off in London, busily working on new plays, and Susanna yearns to be a part of that world. When Susanna's uncle gets himself in trouble with the Master of Revels, and Susanna is whisked off to London to help, the stage is set for adventure...and romance.Told in a diary format with Susanna's humorous, witty perspective of late-sixteenth-century Elizabethan England, this extensively researched debut novel offers an unconventional glimpse into the life of the famed Bard's family.",,Hardcover,9.78E+12,208,3.4,55,13,Swan Town: The Secret Journal of Susanna Shakespeare,Historical|Historical Fiction|Historical|Young Adult|Fiction,,208,,,,,,,,,
19443,Eden Summers,"Eden Summers presents a seductively thrilling game of cat and mouse destined to leave you breathless. 


The hunter has become the hunted.


I’ve been running for ten years—fleeing my past and clawing my way toward an inescapable act of vengeance.Until he walks into my life, sure and strong and full of secrets.He dilutes my thirst for retribution with his touch. He obliterates my need for solitude with his kiss. But it’s his hidden agenda that makes the hair on the back of my neck prickle.He wants something. Something that doesn’t revolve around sweaty skin and tangled silk sheets like he’d have me believe. I have to stop falling for him, otherwise the last ten years will all be for nothing. I need to keep running, keep fighting for vengeance, even though I know he will track me down.But trying to escape him is just another problem. Because now I crave the hunt.",,Paperback,9.78E+12,266,4.28,789,192,Hunter,Romance|Romantic Suspense|Romance|Suspense|Did Not Finish|Romance|Contemporary Romance,https://images.gr-assets.com/books/1518688119l/36793989.jpg,266,,,,,,,,,
